job_id,job_title,company,location,sector,category,certainty
b9c58c69e370f735,Lead Incident Response Consultant,Fortinet,Saudi Arabia,Technology & IT,Cybersecurity Analyst,high
a382ba9dfa575bd8,Sr Analyst II Infrastructure Services (LinuxAIXContainer),DXC Technology,Riyadh,Technology & IT,IT Support Specialist,medium
58f6284fc42702e5,RR-0203394 - Associate Manager Software Engineering,DXC Technology,Riyadh,Technology & IT,Software Engineer,high
6c3b481aeceaa3d5,Sales Engineer,CRYSTAL,Dammam,Sales & Business Development,Sales Engineer,high
96737c0525f5a1ec,RR-0204931 - Sr Analyst II Software Engineering,DXC Technology,Riyadh,Technology & IT,IT Support Specialist,high
88493e976d7938f8,Technical Strategy & Architecture Lead,Infinite pl,Riyadh,Technology & IT,Architect,high
b3b66a3bbf9977e7,SAP BIBO,DXC Technology,Riyadh,Technology & IT,BI Developer,high
52de3d8d2cb2371e,Senior Business Development Manager - Financial Services,Endava,Riyadh,Sales & Business Development,Business Development Manager,high
be2af0bc971087b8,"Principal Consultant, Energy Sector",Action Labs Consultancy,Riyadh,Consulting & Professional Services,Management Consultant,high
c2f138311c66d251,Senior Project Engineer - SAS,Hitachi,Riyadh,Engineering,Project Engineer,high
cea3187dd4761d18,"Head of Trade & Working Capital, TB",Standard Chartered,Riyadh,Banking & Insurance,Trade Finance Manager,high
dd921b01493a4751,Client Success Manager EMEA,S&P Global,Riyadh,Customer Success & Account Management,Client Success Manager,high
1aa17d2df3884609,ISG Staff Manufacturing Engineer,Lenovo,Riyadh,Manufacturing & Production,Manufacturing Engineer,high
3fb38edc823af17f,SQL & Oracle DBA,DXC Technology,Riyadh,Technology & IT,Database Administrator,high
71740c617e8b5fdd,Supplier Quality Engineer,Nextpower,Riyadh,Manufacturing & Production,Supplier Quality Engineer,high
e0eec29db260b0a6,Supplier Quality Engineer,Nextpower,Riyadh,Manufacturing & Production,Quality Engineer,high
4b0ef53e61027bc4,Quality Engineer,Nextpower,Riyadh,Manufacturing & Production,Quality Engineer,high
1a3a91fd616fc03a,Lead Storage Backup Engineer,DXC Technology,Riyadh,Technology & IT,Storage Backup Engineer,high
76472c98727731ce,Tooling Engineer,Nextpower,Riyadh,Manufacturing & Production,Tooling Engineer,high
514d21112034166c,"Data Center Facility Engineer, AWS",Data Services Saudi Arabia Limited One Person Company,Riyadh,Engineering,Facility Engineer,high
c7b116a7a3a8394d,Site Document Controller,AtkinsRéalis,Riyadh,Construction & Architecture,Document Controller,high
bfd44548f50dd083,L2 Support Engineer - Web Applications,DXC Technology,Riyadh,Technology & IT,IT Support Specialist,high
bd625bb5e4a56028,Maintenance Engineer,Nextpower,Riyadh,Manufacturing & Production,Maintenance Engineer,high
20a1a11b3a712e80,Senior Network & Wireless Ops Engineer,DXC Technology,Riyadh,Technology & IT,Network Engineer,high
be14456860822a5e,Site Wide Logistics Engineer,KEO International Consultants,Riyadh,"Logistics, Supply Chain & Procurement",Logistics Engineer,high
316da494e47febf2,Apigee Integration developer,Master-Works,Riyadh,Technology & IT,API Developer,high
ec9e1e4593a36807,Junior Web Developer,Al-alameya For Business Solutions,Jeddah,Technology & IT,Web Developer,high
5ade722cc90fe00f,ServiceNow Solution Architect,DXC Technology,Riyadh,Technology & IT,Solution Architect,high
4f92d2170a9f7670,Junior UI/UX Designer,Al-alameya For Business Solutions,Jeddah,"Creative, Design & Arts",UI/UX Designer,high
671c1f6ec13f6da3,LinuxAIXContainer,DXC Technology,Riyadh,Technology & IT,Linux Engineer,high
fad6b84e1a1693f9,Field Service Engineer - Mechanical - Saudi Nationals Only,Siemens Energy,Dammam,Engineering,Mechanical Engineer,high
b5acd8f0c0333de5,Senior Observability Consultant,Cisco Systems,Riyadh,Technology & IT,IT Consultant,high
7246c30c8b4bebdb,Marketing Manager,Food Services Co.,Jeddah,"Marketing, Advertising & PR",Marketing Manager,high
ca0a6a5143f6a6d4,RR-0237680 - Global: Solution Architect_KSA,DXC Technology,Riyadh,Technology & IT,Solution Architect,high
b96cf9ce940b3033,Material Specialist - Airfield (Saudi National),Parsons,Riyadh,Construction & Architecture,Materials Engineer,high
993caf214b4663d6,Solution Architect (SAP S/4HANA Implementation),DXC Technology,Riyadh,Technology & IT,Solution Architect,high
bb353cf08fb558f8,ServiceNow Solution Architect,DXC Technology,Riyadh,Technology & IT,Solution Architect,high
10fedbb1e7aafb6b,Senior Specialist - ESG Reporting & Communication,Qiddiya Investment Company,Riyadh,Legal & Compliance,ESG Specialist,medium
b5072533e163032a,Maintenance Engineering Specialist,Aramco,Saudi Arabia,Manufacturing & Production,Maintenance Engineer,high
1576bbc74a7a6791,Consultant in Trauma Surgery,Woodston Personnel Ltd.,Jeddah,Healthcare & Medical,Trauma Surgeon,high
5edf475166207d55,"Senior Specialist, Scheme Relationships",Checkout MENA FZ-LLC,Riyadh,Finance & Accounting,Financial Partnerships Manager,medium
c70c5615a45708c7,Chief Engineer,Hilton,Riyadh,Engineering,Chief Engineer,high
54397fd83096bc2d,Electrical Specialist,KBR,Jubail,Engineering,Electrical Engineer,high
83945400b2fa030f,SQL & Oracle DB Engineer,DXC Technology,Riyadh,Technology & IT,Database Administrator,high
418b1c402d01d7fc,Account Manager,Hewlett Packard Enterprise,Riyadh,Sales & Business Development,Account Manager,high
598a681c4f5dc7a2,Process Engineer - Utilities & Tank Farm,Aramco,Saudi Arabia,Manufacturing & Production,Process Engineer,high
c006513af0e95ba2,BI - Data Quality Analyst,TAWANTECH,Riyadh,Technology & IT,Data Quality Analyst,high
ad357676b2df9317,SharePoint & Web Application Support Engineer,DXC Technology,Riyadh,Technology & IT,IT Support Specialist,high
c2609acee97a0b93,Procurement Analyst,Nextpower,Riyadh,"Logistics, Supply Chain & Procurement",Procurement Analyst,high
f8143bf036d98079,Reliability Engineer,KBR,Jubail,Engineering,Reliability Engineer,high
3e497f581dfb0f08,Monitoring Tools Engineer,DXC Technology,Riyadh,Technology & IT,Monitoring Tools Engineer,high
45f53ae0097a12f8,Command Center and Service Management Lead,DXC Technology,Riyadh,Technology & IT,IT Operations Manager,high
e2ce5807cb771595,Testing Foreman,Hitachi,Dammam,Manufacturing & Production,Production Supervisor,high
e93477e826b357f6,Mobile Device Management - UEM Technology Support,DXC Technology,Riyadh,Technology & IT,IT Support Specialist,high
cf35824f0b296f10,IT Consultant - Platinion,Boston Consulting Group,Riyadh,Technology & IT,IT Consultant,high
47c6d347b51f26f3,KSA Senior Solution Architect,Lenovo,Riyadh,Technology & IT,Solution Architect,high
114b2c2778ee7de5,Manufacturing Engineering Expert,Nextpower,Riyadh,Manufacturing & Production,Manufacturing Engineering Specialist,high
a0b7ba0fc7c0225c,Design Engineer,الشركة العالمية للمنتجات الكهرائية,Dammam,Engineering,Electrical Engineer,high
6ce76a6f79adc6b8,Electrical (Design Services),SYSTRA,Riyadh,Engineering,Electrical Engineer,high
11e752c770199ed7,Planning Engineer PMP,Rawabi Holding Co.,Dammam,Engineering,Planning Engineer,high
8a2d9a34c2b359b2,Associate Solutions Architect Intern 2026,AWS EMEA SARL (Saudi Arabia Branch),Riyadh,Technology & IT,Solutions Architect,high
ce5af58c9a1dcfe0,Technology Consultant,Aramco,Saudi Arabia,Technology & IT,Technology Consultant,high
aaa7e4b1142c43d2,Field Service Engineer – Filtration/Process Technologies (Energy Sector),Pall,Dhahran,Manufacturing & Production,Field Service Engineer,high
77c4fde25bdc5a66,OT Cybersecurity Engineer,Managed Services,Riyadh,Technology & IT,Cybersecurity Engineer,high
f70b59a679c8a097,Sales Manager (Commodities/ FMCG),MailBox Smart Services LLC,Riyadh,Sales & Business Development,Sales Manager,high
3febdcf747146650,Network Access Control Engineer,DXC Technology,Riyadh,Technology & IT,Network Engineer,high
9dea192984cdf915,RR-0204936 - Sr Analyst II Software Engineering,DXC Technology,Riyadh,Technology & IT,Software Engineer,high
2d5cbc45b28c1e8f,Windows Virtualization ADFS Engineer,DXC Technology,Riyadh,Technology & IT,Systems Administrator,high
9af0887e2ed99d41,Security Operations Center (SOC) Analyst – Level 1,Accenture,Riyadh,Technology & IT,Cybersecurity Analyst,high
0bac4c416b3c4d05,Project Management Director,Giza Systems EG,Riyadh,Construction & Architecture,Project Manager,high
aa9d5d924b627569,Site Reliability Engineer,S2 Global,Riyadh,Technology & IT,Site Reliability Engineer,high
681f031093ad42d8,Senior Business Consultant - IBOR - Riyadh Only,SimCorp A/S,Riyadh,Consulting & Professional Services,Business Consultant,high
41237527c3a21bf1,"Assistant, Operations and Delivery",Trivandi,Riyadh,Consulting & Professional Services,Operations Coordinator,medium
238e55812839cebb,Quality Inspector - Entertainment/Water Park Experience,AtkinsRéalis,Al Khobar,Construction & Architecture,Quality Inspector,high
d3a89d390d513112,Manager - Portfolio Risk (CDU3) - 20005786,Qiddiya Investment Company,Riyadh,Finance & Accounting,Risk Manager,high
f85faf625a06f16b,Principal UI Designer,Soar Software Development Company,Riyadh,"Creative, Design & Arts",UI Designer,high
12be1ad5012e6ce7,R&D Specialist (Formulation Development) - (Controlled Medicines & Injectables) | Saudi Arabia,Rawaj - Human Capital Management,Riyadh,Healthcare & Medical,Pharmaceutical Research Scientist,high
0549f47df3204b79,Operations Manager,NOKIA,Saudi Arabia,Technology & IT,Operations Manager,high
dc4a00e414ae742c,Senior UX Designer,Soar Software Development Company,Riyadh,"Creative, Design & Arts",UX Designer,high
a9e98df6d859b026,"Sales Development Representative (SaaS) - Riyadh, KSA",Pipeline Gurus,Riyadh,Sales & Business Development,Sales Representative,high
5a455238d3c5e3d5,"Engineer, Instrumentation & Control",AL-AYUNI Investment and Contracting Company,Riyadh,Engineering,Instrumentation & Control Engineer,high
392ac237551e2d03,Estimating Engineer,Aramco,Saudi Arabia,Engineering,Estimating Engineer,high
8a92882330a3af11,Electrical Planning Engineer,Aramco,Saudi Arabia,Engineering,Electrical Engineer,high
cc50ab295c2249da,Solution Architect,aramcoservices,Saudi Arabia,Technology & IT,Solution Architect,high
8ca9d3ee2a030bcd,Analyst,Tony Blair Institute for Global Change,Saudi Arabia,Consulting & Professional Services,Policy Analyst,medium
2fa1d044729fd8d0,Estimating Engineer,aramcoservices,Saudi Arabia,Engineering,Estimating Engineer,high
3a06f20b7470bcbb,Electrical Planning Engineer,aramcoservices,Saudi Arabia,Engineering,Electrical Engineer,high
9ca36ab197c5383b,"Engineer, Automation",AL ITTEFAQ STEEL PRODUCTS CO.,Dammam,Engineering,Automation Engineer,high
3e7fc37542ceba12,RWRSA - Cluster Assistant Director of Sales,Rosewood Hotel Group,Saudi Arabia,Sales & Business Development,Sales Director,high
dc6fabd2f8d105ba,Mechanical Engineer – Data Center Projects,Colour Track Electromechanical LLC,Dammam,Engineering,Mechanical Engineer,high
aedc9e31bebf065a,Mechanical Design Reviewer,Omada Rail Systems,Riyadh,Engineering,Mechanical Engineer,high
20e0c30b836381d2,Partner Solutions Engineer,BeyondTrust,Riyadh,Technology & IT,Solutions Engineer,high
3dcc343ff725b64c,Senior DPS Engineer,VaporVM,Riyadh,Technology & IT,IT Support Specialist,medium
0ddac76502e92759,Mechanical Design Reviewer,Egis Group,Riyadh,Engineering,Mechanical Engineer,high
4839352970ce8092,Controlling FP&A Specialist,FlyAkeed,Riyadh,Finance & Accounting,Financial Analyst,high
5c33313058489a1a,Arabic Trust & Safety Ai Data Trainer,YO IT CONSULTING,Saudi Arabia,Technology & IT,AI Data Trainer,high
7919c41f9a7fbd6c,HR Operation Manager,Neweast Group,Riyadh,Human Resources & Recruitment,HR Specialist,high
f668ddbfbb012c05,Senior Traffic Engineer,WSP,Jeddah,Engineering,Traffic Engineer,high
6419817c1f92388a,Arabic Language Ai Data Trainer Lead,YO IT CONSULTING,Saudi Arabia,Technology & IT,AI Engineer,medium
5c7d25f79cb2852a,Elasticsearch Principal Engineer,Jazi,Riyadh,Technology & IT,Elasticsearch Engineer,high
5f90763b8b54fb26,Sale Executive - Dammam (KSA),American Safety Power Tools,Dammam,Sales & Business Development,Sales Representative,high
1b7d5dd7b6404620,Technology & AI Learning Specialist,Greenberg Traurig,Saudi Arabia,Technology & IT,AI Engineer,medium
1b642e0703d166e6,Campaign Management Manager,Nice One,Riyadh,"Marketing, Advertising & PR",Campaign Manager,high
adf06e8803cf3727,Junior CX Consultant,Maersk,Jeddah,Customer Success & Account Management,Customer Experience Consultant,high
8c582abaac23ecf9,CX Consultant,Maersk,Jeddah,Customer Success & Account Management,Customer Experience Consultant,high
416297646494e455,Database Analyst - KSA,JLL,Riyadh,Technology & IT,Database Analyst,high
ab7ad2f02fed5ecf,Senior Project Control Manager,Parsons,Al Madīnah,Construction & Architecture,Project Manager,high
b46f46656867e636,Marketing Creative Specialist,Fast Fit,Riyadh,"Marketing, Advertising & PR",Creative Director,medium
62a2432449d263c1,RWRSA - Cluster Director of Sales (Government & Royal Affairs),Rosewood Hotel Group,Saudi Arabia,Sales & Business Development,Account Manager,high
5d3f2603dfd3b6ad,IT Specialist,PERI,Jeddah,Technology & IT,IT Support Specialist,high
610e6659ca22df68,Mechanical Technician - (100360),Hudson Manpower,Jeddah,Manufacturing & Production,Mechanical Technician,high
1d2a62b7b9a6e699,Electrical Technician - (100560),Hudson Manpower,Jeddah,Skilled Trades & Maintenance,Electrical Technician,high
e18e1d3b07f30866,Fabricator - 100560,Hudson Manpower,Ras Al-Khair,Skilled Trades & Maintenance,Fabricator,high
329e38a48647c6e1,Senior Electrical Engineer (Infrastructure Dry Utilities - MV/LV/Street Lighting),Bilfinger SE,Dammam,Engineering,Electrical Engineer,high
618d509e11d73a92,Architect - PMC (Infrastructure/Utilities),AtkinsRéalis,Riyadh,Construction & Architecture,Architect,high
887bcaed02654155,Gas Business Modeler,aramcoservices,Saudi Arabia,"Energy, Oil & Gas",Gas Business Modeler,high
f216d98395de436b,Sr. Commissioning ELV Engineer,CSI Global,Riyadh,Engineering,Commissioning Engineer,high
077622962f096daf,Sr. Commissioning Electrical Engineer,CSI Global,Riyadh,Engineering,Electrical Engineer,high
25dcb0a4f9bb9ff5,Senior AI Success Manager,CodeNinja,Riyadh,Technology & IT,AI Engineer,medium
91561ced75233f1f,Senior Account Specialist,Envision Employment Solutions,Riyadh,Sales & Business Development,Account Manager,high
719b3abff7d1964a,Senior Planning Engineer,JASARA PMC,Riyadh,Construction & Architecture,Planning Engineer,high
95009a9b750f0cc3,PCG Testing Engineer,Lenovo,Riyadh,Technology & IT,QA Engineer,high
bf550407076ece3d,PCG Maintenance Engineer,Lenovo,Riyadh,Manufacturing & Production,Maintenance Engineer,high
98ed3bfd7397a070,PCG Data Management Engineer,Lenovo,Riyadh,Technology & IT,Data Management Engineer,high
5af3ecdd788e9747,Landscape Project Manager,Omada Rail Systems,Riyadh,Construction & Architecture,Project Manager,high
e1dc15d85807feae,Security Specialist - Saudi National,SAP,Riyadh,Security & Safety,Security Manager,high
7545049874d5991f,Investigative Analyst - Background Screening,Corporate Research and Investigations Limited,Riyadh,Legal & Compliance,Investigative Analyst,high
d74589f236d741dd,Senior Business Development Manager - Financial Services,Endava,Riyadh,Sales & Business Development,Business Development Manager,high
da8782eaad20473c,Engineer Project Associate,UL Solutions,Saudi Arabia,Engineering,Project Manager,medium
1ac3ff022428d666,Testing and Commissioning Engineer(Substation Automation System)Saudi Arabia/Jeddah,Siemens,Jeddah,Engineering,Testing and Commissioning Engineer,high
2d115b2b73a458c7,Customer Success Engineer,NOV Inc.,Saudi Arabia,Customer Success & Account Management,Customer Success Manager,medium
53bee752e51c616e,VIE/PANGEO Data Analyst,Veolia,Riyadh,Technology & IT,Data Analyst,high
1d808aa4c4a9a1bd,Field Engineer – Earthworks,Parsons,Riyadh,Engineering,Site Engineer,high
6ccf5bd83a50f458,Sales & Marketing Specialist-Business Development Executive,TSS Advertising,Jeddah,Sales & Business Development,Business Development Manager,high
8889c8a56e64adf3,Lead Gas Master Planning Specialist,Aramco,Saudi Arabia,"Energy, Oil & Gas",Gas Master Planning Specialist,high
9e63f599408198cd,Transportation & Operations Manager,Qureos Inc,Saudi Arabia,"Logistics, Supply Chain & Procurement",Transportation Manager,high
d044384a536f152b,Data Engineer,Datamatics Technologies,Riyadh,Technology & IT,Data Engineer,high
81255c6cb88eb3f7,Infrastructure Security Engineer,Datamatics Technologies,Riyadh,Technology & IT,Cybersecurity Analyst,high
8fb9afdf481ad715,Officer - Business Development,El Seif,Saudi Arabia,Sales & Business Development,Business Development Manager,high
191a4f2594050e36,Reporting Specialist (Saudi National),Parsons,Riyadh,Construction & Architecture,Project Controls Specialist,medium
5bfa339c27b36998,Quality Compliance Specialist,JASARA PMC,Riyadh,Legal & Compliance,Compliance Officer,high
99c66eda16cb415f,Sales Engineer - Air Compressor and Forklift Division,Khayira Holding Company,Jeddah,Sales & Business Development,Sales Engineer,high
